index_x,unique_id,ds,Naive,SeasonalNaive,AutoARIMA,AutoETS,index_y,LGBMRegressor,index,NBEATS,NHITS
44,hotel_105,2023-06-19,0.949685534591195,0.9182389937106918,0.9031111401501729,0.9239283380250877,44,0.9216347101925462,44,0.9152499,0.8781687
45,hotel_105,2023-06-20,0.949685534591195,0.9748427672955975,0.9168541729385526,0.9641710582387015,45,0.9318137462624075,45,0.9660651,0.94567657
46,hotel_105,2023-06-21,0.949685534591195,1.0125786163522013,0.9323685112897008,0.9588699457111701,46,0.9599992421137064,46,0.97407216,0.9487805
47,hotel_105,2023-06-22,0.949685534591195,0.8930817610062893,0.8934223462250181,0.8574510781853502,47,0.9391132400647523,47,0.9186266,0.8924313
48,hotel_105,2023-06-23,0.949685534591195,0.949685534591195,0.9167590079766107,0.9748835792868034,48,0.9646930659998908,48,0.95049536,0.940486
49,hotel_105,2023-06-24,0.949685534591195,1.0,0.9200897558827065,1.0167414209470118,49,0.9658143462748301,49,0.94782114,0.96505326
50,hotel_105,2023-06-25,0.949685534591195,0.9056603773584906,0.8853848716307213,0.799594433828028,50,0.8952212325594645,50,0.7748439,0.79522765
51,hotel_105,2023-06-26,0.949685534591195,0.9182389937106918,0.897000904106181,0.9239283380250877,51,0.9282469451247419,51,0.8415051,0.88134044
52,hotel_105,2023-06-27,0.949685534591195,0.9748427672955975,0.9093877682869752,0.9641710582387015,52,0.9382428934804191,52,0.9219983,0.94826555
53,hotel_105,2023-06-28,0.949685534591195,1.0125786163522013,0.9213956038921041,0.9588699457111701,53,0.9435297535273648,53,0.93126875,0.9486856
54,hotel_105,2023-06-29,0.949685534591195,0.8930817610062893,0.8893374398080117,0.8574510781853502,54,0.9293523592911809,54,0.87867045,0.8873943
55,hotel_105,2023-06-30,0.949685534591195,0.949685534591195,0.9073992562805442,0.9748835792868034,55,0.9460913863870457,55,0.9594172,0.94501805
56,hotel_112,2023-06-03,0.75625,1.0125,0.8184366991977514,0.8246688943418579,56,0.8435803227798809,56,0.8468839,0.8528053
57,hotel_112,2023-06-04,0.75625,0.93125,0.8465974914533254,0.7903376527173144,57,0.8175634907646511,57,0.876051,0.8667111
58,hotel_112,2023-06-05,0.75625,0.9375,0.8433010652006284,0.8434935376375269,58,0.8870050199921322,58,0.9030118,0.9356486
59,hotel_112,2023-06-06,0.75625,0.7875,0.8464552128014065,0.8447242050752105,59,0.9051424731584377,59,0.91608703,0.9618799
60,hotel_112,2023-06-07,0.75625,0.98125,0.8676329054614254,0.8678157012113104,60,0.9194730704598943,60,0.90570116,0.9680104
61,hotel_112,2023-06-08,0.75625,0.75,0.857055836702161,0.8556846176835139,61,0.886931510524964,61,0.8891332,0.93738145
62,hotel_112,2023-06-09,0.75625,0.75625,0.8668330936328585,0.8218651744936931,62,0.8774332369995276,62,0.89626104,0.9089087
63,hotel_112,2023-06-10,0.75625,1.0125,0.8789042139890588,0.8246688943418579,63,0.9011083629250549,63,0.92635167,0.93851364
64,hotel_112,2023-06-11,0.75625,0.93125,0.867357392787178,0.7903376527173144,64,0.7943411195967041,64,0.9129614,0.9195041
65,hotel_112,2023-06-12,0.75625,0.9375,0.8703776090697752,0.8434935376375269,65,0.8526819471382702,65,0.93792677,0.95571434
66,hotel_112,2023-06-13,0.75625,0.7875,0.8419546751226007,0.8447242050752105,66,0.8898925528429135,66,0.9535719,0.9877117
67,hotel_112,2023-06-14,0.75625,0.98125,0.8839694801080131,0.8678157012113104,67,0.9312514301446574,67,0.9494099,0.98604244
68,hotel_112,2023-06-15,0.75625,0.75,0.8374428099936679,0.8556846176835139,68,0.8928983853228336,68,0.9247682,0.95113313
69,hotel_112,2023-06-16,0.75625,0.75625,0.8402423194438874,0.8218651744936931,69,0.906045892566057,69,0.89929307,0.92390126
70,hotel_112,2023-06-17,0.75625,1.0125,0.8543438681672876,0.8246688943418579,70,0.9083344120199722,70,0.9277923,0.9437712
71,hotel_112,2023-06-18,0.75625,0.93125,0.8595620241761269,0.7903376527173144,71,0.7154566165430732,71,0.90048295,0.9370504
72,hotel_112,2023-06-19,0.75625,0.9375,0.8595001777238689,0.8434935376375269,72,0.807665893999357,72,0.9376907,0.95480907
73,hotel_112,2023-06-20,0.75625,0.7875,0.858143335584529,0.8447242050752105,73,0.865510959314387,73,0.9252898,0.9656747
74,hotel_112,2023-06-21,0.75625,0.98125,0.8659997887457698,0.8678157012113104,74,0.8877601388207322,74,0.93056905,0.9739184
75,hotel_112,2023-06-22,0.75625,0.75,0.8603139354655822,0.8556846176835139,75,0.8753587950012383,75,0.9252776,0.942633
76,hotel_112,2023-06-23,0.75625,0.75625,0.8626452877207605,0.8218651744936931,76,0.9049346538620008,76,0.92291856,0.9080482
77,hotel_112,2023-06-24,0.75625,1.0125,0.8663147450724333,0.8246688943418579,77,0.8713738077544774,77,0.9321924,0.92782396
78,hotel_112,2023-06-25,0.75625,0.93125,0.8644858486565505,0.7903376527173144,78,0.7305667346060997,78,0.89026713,0.91222256
79,hotel_112,2023-06-26,0.75625,0.9375,0.8651546356841618,0.8434935376375269,79,0.7969128518737121,79,0.9222287,0.9452919
80,hotel_112,2023-06-27,0.75625,0.7875,0.8593630809508634,0.8447242050752105,80,0.8506553814371234,80,0.92571807,0.9605197
81,hotel_112,2023-06-28,0.75625,0.98125,0.8685065680504448,0.8678157012113104,81,0.8960358458440477,81,0.937736,0.9709549
82,hotel_112,2023-06-29,0.75625,0.75,0.8586970083580799,0.8556846176835139,82,0.8712067278808253,82,0.89201826,0.92002606
83,hotel_112,2023-06-30,0.75625,0.75625,0.8594724677043557,0.8218651744936931,83,0.8914125098580946,83,0.87452894,0.8883228
84,hotel_126,2023-06-03,1.00398406374502,1.0079681274900398,1.0149028955436625,0.997042006636073,84,0.9859395608246591,84,1.0066797,1.0121799
85,hotel_126,2023-06-04,1.00398406374502,0.9880478087649402,1.0007805782199937,0.9309823494265196,85,0.9489585733519378,85,0.9858151,0.9892398
86,hotel_126,2023-06-05,1.00398406374502,0.9641434262948207,0.9974317075837666,0.9204551391003566,86,0.9494825011356289,86,0.98224086,0.99376094
87,hotel_126,2023-06-06,1.00398406374502,0.9641434262948207,0.9906267961111205,0.9251424968147317,87,0.9599428674009274,87,1.003537,1.009678
88,hotel_126,2023-06-07,1.00398406374502,1.00398406374502,0.9871551041173474,0.9306592414986323,88,0.9679697348227104,88,1.001077,1.0082409
89,hotel_126,2023-06-08,1.00398406374502,0.8047808764940239,0.9519928298135882,0.9211975136756855,89,0.9269313725726677,89,0.9706871,0.9815366
90,hotel_126,2023-06-09,1.00398406374502,1.00398406374502,0.9851454983998265,0.9943267550499054,90,0.9791719655678841,90,1.0010903,1.0018319
91,hotel_126,2023-06-10,1.00398406374502,1.0079681274900398,0.9936614283874733,0.997042006636073,91,0.9945825026580357,91,1.0051568,1.013022
92,hotel_126,2023-06-11,1.00398406374502,0.9880478087649402,0.9768991073748913,0.9309823494265196,92,0.9319760910286942,92,0.9769953,0.98571837
93,hotel_126,2023-06-12,1.00398406374502,0.9641434262948207,0.9784922002354947,0.9204551391003566,93,0.9406717127004742,93,0.98405635,0.99138093
94,hotel_126,2023-06-13,1.00398406374502,0.9641434262948207,0.9801730086427649,0.9251424968147317,94,0.9582825657398093,94,0.99958044,1.0138398
95,hotel_126,2023-06-14,1.00398406374502,1.00398406374502,0.9872893769114806,0.9306592414986323,95,0.9570333593889743,95,0.99966,1.0049323
96,hotel_126,2023-06-15,1.00398406374502,0.8047808764940239,0.9368260498749588,0.9211975136756855,96,0.9296688538669265,96,0.96187097,0.97603625
97,hotel_126,2023-06-16,1.00398406374502,1.00398406374502,0.9885937743174416,0.9943267550499054,97,0.9734056203908225,97,0.9974211,0.997648
98,hotel_126,2023-06-17,1.00398406374502,1.0079681274900398,0.9945654799090594,0.997042006636073,98,0.9856977197442223,98,0.9972663,1.0093461
99,hotel_126,2023-06-18,1.00398406374502,0.9880478087649402,0.9809781069413004,0.9309823494265196,99,0.9167349874086745,99,0.9710962,0.9790932
100,hotel_126,2023-06-19,1.00398406374502,0.9641434262948207,0.9831738524936489,0.9204551391003566,100,0.9447672709261233,100,0.97797775,0.9869567
101,hotel_126,2023-06-20,1.00398406374502,0.9641434262948207,0.9830459321890341,0.9251424968147317,101,0.956963054368413,101,0.9961809,1.0032296
102,hotel_126,2023-06-21,1.00398406374502,1.00398406374502,0.9852771174518384,0.9306592414986323,102,0.9588021202860885,102,0.9825818,1.0069356
103,hotel_126,2023-06-22,1.00398406374502,0.8047808764940239,0.9537958754135045,0.9211975136756855,103,0.9406249468940944,103,0.95710397,0.97992617
104,hotel_126,2023-06-23,1.00398406374502,1.00398406374502,0.98554918463757,0.9943267550499054,104,0.9608027171781867,104,0.98613554,0.99500716
105,hotel_126,2023-06-24,1.00398406374502,1.0079681274900398,0.9913056218630101,0.997042006636073,105,0.9558552939255771,105,0.9890555,1.0087171
106,hotel_126,2023-06-25,1.00398406374502,0.9880478087649402,0.9790756302419775,0.9309823494265196,106,0.9008428486618744,106,0.96249473,0.9848364
107,hotel_126,2023-06-26,1.00398406374502,0.9641434262948207,0.9804073177198375,0.9204551391003566,107,0.9249873581128518,107,0.973726,0.9899574
108,hotel_126,2023-06-27,1.00398406374502,0.9641434262948207,0.981110150553489,0.9251424968147317,108,0.9447079570687203,108,0.99213165,1.0029297
109,hotel_126,2023-06-28,1.00398406374502,1.00398406374502,0.9851352823718861,0.9306592414986323,109,0.9592188254048026,109,0.9906031,1.0044694
110,hotel_126,2023-06-29,1.00398406374502,0.8047808764940239,0.9516431826659615,0.9211975136756855,110,0.9278817482606612,110,0.9606582,0.9741013
111,hotel_126,2023-06-30,1.00398406374502,1.00398406374502,0.9858412399330684,0.9943267550499054,111,0.9669299955422718,111,0.9986675,0.9954294
112,hotel_133,2023-06-03,0.9836065573770492,1.0,0.95417695349893,1.037077370061083,112,0.9672138859948392,112,0.9863198,0.98178
113,hotel_133,2023-06-04,0.9836065573770492,0.9016393442622951,0.8362939237363158,0.8576544559535373,113,0.8939808494963302,113,0.86208725,0.83973575
114,hotel_133,2023-06-05,0.9836065573770492,0.8524590163934426,0.8411596126812655,0.889043604439115,114,0.9123091978355736,114,0.89914274,0.8823315
115,hotel_133,2023-06-06,0.9836065573770492,0.8688524590163934,0.8762922351605176,0.9057531881610257,115,0.91498089600172,115,0.9575312,0.94277793
116,hotel_133,2023-06-07,0.9836065573770492,1.0,0.9357113476547017,0.9245417494255395,116,0.939020382288236,116,0.97323483,0.9740565
117,hotel_133,2023-06-08,0.9836065573770492,1.0,0.949132735303234,0.9386354692108162,117,0.9441570920469691,117,0.9819486,0.9735199
118,hotel_133,2023-06-09,0.9836065573770492,0.9836065573770492,0.9705728227570347,1.0068598429153672,118,0.9652847308172046,118,0.98384804,0.9962805
119,hotel_133,2023-06-10,0.9836065573770492,1.0,0.9559550636292219,1.037077370061083,119,0.9700586319108061,119,1.0012901,0.9859576
120,hotel_133,2023-06-11,0.9836065573770492,0.9016393442622951,0.8509669066641555,0.8576544559535373,120,0.8923063644556075,120,0.87128454,0.84680593
121,hotel_133,2023-06-12,0.9836065573770492,0.8524590163934426,0.8493827569702367,0.889043604439115,121,0.8926842371808633,121,0.9072697,0.88538694
122,hotel_133,2023-06-13,0.9836065573770492,0.8688524590163934,0.8800059980596102,0.9057531881610257,122,0.912356652537381,122,0.95814705,0.9511649
123,hotel_133,2023-06-14,0.9836065573770492,1.0,0.9415597546735743,0.9245417494255395,123,0.9142179979749037,123,0.9788775,0.9677086
124,hotel_133,2023-06-15,0.9836065573770492,1.0,0.9529388140734573,0.9386354692108162,124,0.920489390616724,124,0.975626,0.9697662
125,hotel_133,2023-06-16,0.9836065573770492,0.9836065573770492,0.9691688133553801,1.0068598429153672,125,0.9521934702486818,125,0.99204695,0.99315834
126,hotel_133,2023-06-17,0.9836065573770492,1.0,0.9544692142519128,1.037077370061083,126,0.9520550553519617,126,0.9946171,0.99312943
127,hotel_133,2023-06-18,0.9836065573770492,0.9016393442622951,0.857172880576192,0.8576544559535373,127,0.88000548952673,127,0.8648697,0.84019184
128,hotel_133,2023-06-19,0.9836065573770492,0.8524590163934426,0.8563563964798423,0.889043604439115,128,0.9096748255775517,128,0.9119854,0.8922452
129,hotel_133,2023-06-20,0.9836065573770492,0.8688524590163934,0.884835421977483,0.9057531881610257,129,0.9134848903567314,129,0.9481487,0.9431519
130,hotel_133,2023-06-21,0.9836065573770492,1.0,0.9410011287664288,0.9245417494255395,130,0.9186509432367569,130,0.99149466,0.9802684
131,hotel_133,2023-06-22,0.9836065573770492,1.0,0.951617888788559,0.9386354692108162,131,0.9293201510250343,131,0.9852361,0.9750676
132,hotel_133,2023-06-23,0.9836065573770492,0.9836065573770492,0.9669713591298892,1.0068598429153672,132,0.9468908449157746,132,0.9854338,0.9905472
133,hotel_133,2023-06-24,0.9836065573770492,1.0,0.9535231119287513,1.037077370061083,133,0.9637236257445415,133,0.99246806,1.0004683
134,hotel_133,2023-06-25,0.9836065573770492,0.9016393442622951,0.8637210762910338,0.8576544559535373,134,0.8928672069041024,134,0.86592126,0.85812163
135,hotel_133,2023-06-26,0.9836065573770492,0.8524590163934426,0.8629021335906313,0.889043604439115,135,0.91283738226546,135,0.8767401,0.88753164
136,hotel_133,2023-06-27,0.9836065573770492,0.8688524590163934,0.8891783634157899,0.9057531881610257,136,0.9085862448659172,136,0.95236605,0.9426853
137,hotel_133,2023-06-28,0.9836065573770492,1.0,0.9411081716437932,0.9245417494255395,137,0.9223018929305171,137,0.9804212,0.9748856
138,hotel_133,2023-06-29,0.9836065573770492,1.0,0.9509002538113212,0.9386354692108162,138,0.9273511963297358,138,0.9812263,0.9681345
139,hotel_133,2023-06-30,0.9836065573770492,0.9836065573770492,0.9650397028990038,1.0068598429153672,139,0.9405910964362941,139,1.0009063,0.9990866
140,hotel_14,2023-06-03,0.5660377358490566,0.6981132075471698,0.6647320008197153,0.5856228761722997,140,0.6644687224087099,140,0.6407388,0.64408016
141,hotel_14,2023-06-04,0.5660377358490566,0.4811320754716981,0.5358726259570746,0.3625967115481431,141,0.5396246480113392,141,0.40040123,0.40927023
142,hotel_14,2023-06-05,0.5660377358490566,0.37735849056603776,0.5052048666337638,0.45754845204892763,142,0.6095473450402835,142,0.4672206,0.45402318
143,hotel_14,2023-06-06,0.5660377358490566,0.49056603773584906,0.587358813838514,0.5421698752690773,143,0.6595474585154003,143,0.5473455,0.55979717
144,hotel_14,2023-06-07,0.5660377358490566,0.5471698113207547,0.6076349603988022,0.5653450658290413,144,0.6781578469553774,144,0.5915162,0.60267043
145,hotel_14,2023-06-08,0.5660377358490566,0.5188679245283019,0.5776326576629804,0.5209390832107407,145,0.652818717916841,145,0.5810397,0.58259493
146,hotel_14,2023-06-09,0.5660377358490566,0.5660377358490566,0.6214548110708102,0.5554432718610073,146,0.7253096681211973,146,0.68647873,0.66964173
147,hotel_14,2023-06-10,0.5660377358490566,0.6981132075471698,0.6947239023312474,0.5856228761722997,147,0.7606585769304351,147,0.72666675,0.693594
148,hotel_14,2023-06-11,0.5660377358490566,0.4811320754716981,0.5893359807381131,0.3625967115481431,148,0.535922738722424,148,0.41971233,0.42434475
149,hotel_14,2023-06-12,0.5660377358490566,0.37735849056603776,0.5513746152005604,0.45754845204892763,149,0.6758274208728441,149,0.5074267,0.46750644
150,hotel_14,2023-06-13,0.5660377358490566,0.49056603773584906,0.6126769332783569,0.5421698752690773,150,0.7001753224497496,150,0.5892673,0.5676768
151,hotel_14,2023-06-14,0.5660377358490566,0.5471698113207547,0.6349927651829634,0.5653450658290413,151,0.6881291338334949,151,0.6182888,0.5953946
152,hotel_14,2023-06-15,0.5660377358490566,0.5188679245283019,0.6159384205012144,0.5209390832107407,152,0.6683092819937394,152,0.6189418,0.5738729
153,hotel_14,2023-06-16,0.5660377358490566,0.5660377358490566,0.6452961352889999,0.5554432718610073,153,0.7255549819836878,153,0.70293254,0.6630189
154,hotel_14,2023-06-17,0.5660377358490566,0.6981132075471698,0.699305276076667,0.5856228761722997,154,0.7745985953468381,154,0.7141123,0.68796456
155,hotel_14,2023-06-18,0.5660377358490566,0.4811320754716981,0.6249089083786119,0.3625967115481431,155,0.5804726832774862,155,0.45927423,0.420716
156,hotel_14,2023-06-19,0.5660377358490566,0.37735849056603776,0.6020403099700405,0.45754845204892763,156,0.6605835048652079,156,0.51092434,0.45840988
157,hotel_14,2023-06-20,0.5660377358490566,0.49056603773584906,0.6471161611116294,0.5421698752690773,157,0.6963885268378452,157,0.5649041,0.5709096
158,hotel_14,2023-06-21,0.5660377358490566,0.5471698113207547,0.66112313378022,0.5653450658290413,158,0.7155474707428755,158,0.6212927,0.6075545
159,hotel_14,2023-06-22,0.5660377358490566,0.5188679245283019,0.6459992148804078,0.5209390832107407,159,0.7289604424014507,159,0.6114813,0.59663314
160,hotel_14,2023-06-23,0.5660377358490566,0.5660377358490566,0.6687026971380501,0.5554432718610073,160,0.7579815366910853,160,0.70591736,0.6872159
161,hotel_14,2023-06-24,0.5660377358490566,0.6981132075471698,0.708636258403097,0.5856228761722997,161,0.7726461690943522,161,0.7304201,0.7101569
162,hotel_14,2023-06-25,0.5660377358490566,0.4811320754716981,0.6525160800322365,0.3625967115481431,162,0.5785392411515816,162,0.46087712,0.44222826
163,hotel_14,2023-06-26,0.5660377358490566,0.37735849056603776,0.6338768846751894,0.45754845204892763,163,0.5553577073609116,163,0.48920622,0.4870782
164,hotel_14,2023-06-27,0.5660377358490566,0.49056603773584906,0.6672431621047047,0.5421698752690773,164,0.6442773290039234,164,0.5827256,0.59985423
165,hotel_14,2023-06-28,0.5660377358490566,0.5471698113207547,0.6784263319960872,0.5653450658290413,165,0.6968007079627779,165,0.6240521,0.6217769
166,hotel_14,2023-06-29,0.5660377358490566,0.5188679245283019,0.6676088836518999,0.5209390832107407,166,0.6808902743298741,166,0.6496786,0.61425483
167,hotel_14,2023-06-30,0.5660377358490566,0.5660377358490566,0.6840357511135586,0.5554432718610073,167,0.7100716504521972,167,0.73506737,0.70564073
168,hotel_21,2023-06-03,1.0,1.0092592592592593,1.016945337507812,0.9965671900805182,168,0.9739965094249518,168,1.0130664,1.0132161
169,hotel_21,2023-06-04,1.0,1.0046296296296295,0.9571505033306643,0.9338321213004529,169,0.954842164040914,169,0.95902264,0.97962713
170,hotel_21,2023-06-05,1.0,0.75,0.9282317136162485,0.9388737130839176,170,0.8969835321430862,170,0.9033333,0.91643053
171,hotel_21,2023-06-06,1.0,0.75,0.9559672089971948,0.9832132560252524,171,0.8961557675511659,171,0.94830066,0.94291836
172,hotel_21,2023-06-07,1.0,0.8981481481481481,0.9743969994832338,1.0058085506131955,172,0.9007845804523077,172,0.9668527,0.9742163
173,hotel_21,2023-06-08,1.0,0.9444444444444444,0.9740090812929051,1.0019568781737052,173,0.8993662779321285,173,0.97105324,0.9800146
174,hotel_21,2023-06-09,1.0,1.0,0.9679790965623747,0.9885692352917795,174,0.9630966747378349,174,0.9918315,0.9871379
175,hotel_21,2023-06-10,1.0,1.0092592592592593,0.9914702484658845,0.9965671900805182,175,0.9596436568203558,175,1.0119367,1.009784
176,hotel_21,2023-06-11,1.0,1.0046296296296295,0.9467525428833454,0.9338321213004529,176,0.8948444515030398,176,0.94230425,0.97725713
177,hotel_21,2023-06-12,1.0,0.75,0.8996077566172674,0.9388737130839176,177,0.9084563421781069,177,0.8892951,0.90946543
178,hotel_21,2023-06-13,1.0,0.75,0.9241572963758364,0.9832132560252524,178,0.882922721172857,178,0.93523014,0.94963694
179,hotel_21,2023-06-14,1.0,0.8981481481481481,0.9563895895750257,1.0058085506131955,179,0.8522886657777983,179,0.9569723,0.97856766
180,hotel_21,2023-06-15,1.0,0.9444444444444444,0.9625946144638193,1.0019568781737052,180,0.8744334996484431,180,0.9640512,0.97394407
181,hotel_21,2023-06-16,1.0,1.0,0.9653527223024511,0.9885692352917795,181,0.9268201910652997,181,0.975091,0.9806086
182,hotel_21,2023-06-17,1.0,1.0092592592592593,0.9874717591085039,0.9965671900805182,182,0.9712221592870772,182,0.997284,1.005208
183,hotel_21,2023-06-18,1.0,1.0046296296296295,0.9460770406773531,0.9338321213004529,183,0.9035260790452183,183,0.94358134,0.96840364
184,hotel_21,2023-06-19,1.0,0.75,0.902379449671688,0.9388737130839176,184,0.9218248599756298,184,0.898301,0.9063196
185,hotel_21,2023-06-20,1.0,0.75,0.9253457519689697,0.9832132560252524,185,0.9242799304070851,185,0.9310187,0.9333181
186,hotel_21,2023-06-21,1.0,0.8981481481481481,0.9554319604229302,1.0058085506131955,186,0.8941632656711922,186,0.9446787,0.9719579
187,hotel_21,2023-06-22,1.0,0.9444444444444444,0.9612827466372097,1.0019568781737052,187,0.8755962959743742,187,0.9511888,0.9764336
188,hotel_21,2023-06-23,1.0,1.0,0.963909864911968,0.9885692352917795,188,0.921940585495727,188,0.9693302,0.9803175
189,hotel_21,2023-06-24,1.0,1.0092592592592593,0.9845357011772762,0.9965671900805182,189,0.9298730283610646,189,0.9991107,1.0058432
190,hotel_21,2023-06-25,1.0,1.0046296296296295,0.9460626844988105,0.9338321213004529,190,0.8379863402515919,190,0.9517175,0.97716105
191,hotel_21,2023-06-26,1.0,0.75,0.9054391142633161,0.9388737130839176,191,0.8840108592742002,191,0.9037561,0.910156
192,hotel_21,2023-06-27,1.0,0.75,0.9268282997039126,0.9832132560252524,192,0.9072226996837304,192,0.92887574,0.93294215
193,hotel_21,2023-06-28,1.0,0.8981481481481481,0.954836324899477,1.0058085506131955,193,0.8927908551969538,193,0.94926304,0.97018945
194,hotel_21,2023-06-29,1.0,0.9444444444444444,0.9602936060361156,1.0019568781737052,194,0.8848287641740347,194,0.9583254,0.96916
195,hotel_21,2023-06-30,1.0,1.0,0.9627487629476702,0.9885692352917795,195,0.9380213150025555,195,0.9772615,0.9745307
196,hotel_28,2023-06-03,0.0,0.0,7.018307866135182e-05,0.003992629034369841,196,0.004275588254248048,196,0.0034550093,-0.0028313287
197,hotel_28,2023-06-04,0.0,0.0,1.7301321064412337e-05,0.008391101010824461,197,0.0016919013313546661,197,0.0031389669,-0.00043087453
198,hotel_28,2023-06-05,0.0,0.0,-3.2115476743861375e-05,0.008466188792888133,198,-0.002552670043252185,198,-0.000568565,0.0017618071
199,hotel_28,2023-06-06,0.0,0.0,-3.54682948077806e-05,0.00555630906273135,199,0.004092143081942492,199,-1.23614445e-05,0.0014513629
200,hotel_28,2023-06-07,0.0,0.0,-3.542312919033123e-05,0.002124819814513689,200,0.004092143081942492,200,0.007237885,0.0025479626
201,hotel_28,2023-06-08,0.0,0.0,-3.551503736836384e-05,-0.0007934133995693635,201,0.0041463217549372235,201,0.0014363751,0.0009565931
202,hotel_28,2023-06-09,0.0,0.0,-3.555696854161325e-05,-0.0013717229619371538,202,0.010336982144134605,202,0.0016490482,0.0014637075
203,hotel_28,2023-06-10,0.0,0.0,4.234424788204949e-05,0.003992629034369841,203,0.004275588254248048,203,0.009977542,0.0068879975
204,hotel_28,2023-06-11,0.0,0.0,7.728023141050306e-07,0.008391101010824461,204,0.0016919013313546661,204,0.006215241,0.0048134457
205,hotel_28,2023-06-12,0.0,0.0,-4.118597707562799e-05,0.008466188792888133,205,-0.002552670043252185,205,0.009729059,0.0044903792
206,hotel_28,2023-06-13,0.0,0.0,-4.201823020210118e-05,0.00555630906273135,206,0.004092143081942492,206,0.00912486,0.008183822
207,hotel_28,2023-06-14,0.0,0.0,-4.198163314045486e-05,0.002124819814513689,207,0.004092143081942492,207,0.0068301745,0.005447743
208,hotel_28,2023-06-15,0.0,0.0,-4.205926767611072e-05,-0.0007934133995693635,208,0.0041463217549372235,208,0.009297594,0.0018573496
209,hotel_28,2023-06-16,0.0,0.0,-4.2094690997197335e-05,-0.0013717229619371538,209,0.010336982144134605,209,0.0069112917,0.0040718494
210,hotel_28,2023-06-17,0.0,0.0,2.511363400243611e-05,0.003992629034369841,210,0.004275588254248048,210,0.0087444,0.004315883
211,hotel_28,2023-06-18,0.0,0.0,-1.189149511084418e-05,0.008391101010824461,211,0.0016919013313546661,211,0.010362952,0.0026054382
212,hotel_28,2023-06-19,0.0,0.0,-4.8992557390224214e-05,0.008466188792888133,212,-0.002552670043252185,212,0.011535525,0.0038509332
213,hotel_28,2023-06-20,0.0,0.0,-4.9920206812057276e-05,0.00555630906273135,213,0.004092143081942492,213,0.0073664617,0.0034848857
214,hotel_28,2023-06-21,0.0,0.0,-4.9885252810268075e-05,0.002124819814513689,214,0.004092143081942492,214,-0.002493512,0.0045848396
215,hotel_28,2023-06-22,0.0,0.0,-4.9957189430048676e-05,-0.0007934133995693635,215,0.0041463217549372235,215,0.006268695,0.0028336076
216,hotel_28,2023-06-23,0.0,0.0,-4.999001007241162e-05,-0.0013717229619371538,216,0.010336982144134605,216,0.0060048476,-0.00022611395
217,hotel_28,2023-06-24,0.0,0.0,1.1342501723565208e-05,0.003992629034369841,217,0.004275588254248048,217,0.009682253,0.0047646724
218,hotel_28,2023-06-25,0.0,0.0,-2.167846191242847e-05,0.008391101010824461,218,0.0016919013313546661,218,0.007150531,0.0064961836
219,hotel_28,2023-06-26,0.0,0.0,-5.494349734604763e-05,0.008466188792888133,219,-0.002552670043252185,219,0.012623325,0.006409399
220,hotel_28,2023-06-27,0.0,0.0,-5.565231119376597e-05,0.00555630906273135,220,0.004092143081942492,220,0.010823816,0.010630926
221,hotel_28,2023-06-28,0.0,0.0,-5.5622634071639944e-05,0.002124819814513689,221,0.004092143081942492,221,0.0073973015,0.008042343
222,hotel_28,2023-06-29,0.0,0.0,-5.568502372843148e-05,-0.0007934133995693635,222,0.0041463217549372235,222,0.008863643,0.0019759089
223,hotel_28,2023-06-30,0.0,0.0,-5.571349035028261e-05,-0.0013717229619371538,223,0.010336982144134605,223,0.013207406,0.0034378357
224,hotel_35,2023-06-03,0.55078125,0.515625,0.5381670586237031,0.5229484063078094,224,0.5336874678459018,224,0.5696998,0.5209185
225,hotel_35,2023-06-04,0.55078125,0.6015625,0.5299888085912816,0.5068543749575442,225,0.5155283063239324,225,0.58923835,0.5693742
226,hotel_35,2023-06-05,0.55078125,0.654296875,0.5704549794414192,0.5720222699067338,226,0.5955073282917345,226,0.6328867,0.6538206
227,hotel_35,2023-06-06,0.55078125,0.63671875,0.5809117305655382,0.6117736796790747,227,0.6842035962984649,227,0.67869884,0.72782254
228,hotel_35,2023-06-07,0.55078125,0.529296875,0.5576492813561517,0.6077387983316962,228,0.7196292291409835,228,0.65151477,0.69079137
229,hotel_35,2023-06-08,0.55078125,0.53125,0.5393713040830811,0.5874570023570584,229,0.7100841110344288,229,0.62046546,0.6460864
230,hotel_35,2023-06-09,0.55078125,0.55078125,0.5302040903872457,0.5545927122659294,230,0.7092373759900199,230,0.5995053,0.60927564
231,hotel_35,2023-06-10,0.55078125,0.515625,0.5185861528309728,0.5229484063078094,231,0.6513842006489429,231,0.5907119,0.55472845
232,hotel_35,2023-06-11,0.55078125,0.6015625,0.5110538112514087,0.5068543749575442,232,0.4928296538963244,232,0.57097137,0.58186346
233,hotel_35,2023-06-12,0.55078125,0.654296875,0.54832401209534,0.5720222699067338,233,0.6472746696948631,233,0.6486471,0.6742054
234,hotel_35,2023-06-13,0.55078125,0.63671875,0.5579549014625161,0.6117736796790747,234,0.7117972150953873,234,0.7201719,0.74738574
235,hotel_35,2023-06-14,0.55078125,0.529296875,0.5365296928020175,0.6077387983316962,235,0.7293533505582916,235,0.67434305,0.7067667
236,hotel_35,2023-06-15,0.55078125,0.53125,0.5196952884174021,0.5874570023570584,236,0.713187468134582,236,0.6393423,0.6481478
237,hotel_35,2023-06-16,0.55078125,0.55078125,0.5112520903473811,0.5545927122659294,237,0.7431426543216845,237,0.61022973,0.61895
